label,content
1,我覺得好煩，因為啲嘢做極都做唔完。
1,好嬲點解一個人可以咁冇禮貌。
1,Dklm我以後唔會再理佢。
1,佢唔明我講緊乜，真係好討厭！
1,唔好煩我！
1,是但啦，就咁啦。
1,點答呀啲問題
1,嬲左，點解咁多野做！
1,好嬲呀！佢竟然呃我！
1,我好嬲啲人成日講一套做一套。
1,把幾火，而家個人好嬲。
1,屌！含哂！
1,你又想點呀？
1,哇，呢個人咁無禮貌嘅。
1,乜嘢啊！
1,你好啦喎！
1,你有冇病？洗唔洗帶你睇醫生啊？
1,啊！唔好煩我啦！
1,睇戲用電話，係咪痴線架！
1,想瞓晏D都唔得，隔離屋部冷氣機好鬼嘈!
1,你出賣我！我要報仇！
1,激死我啦！下次唔去啦！
1,真係豈有此理！
1,堅嬲！嘢又唔做，又淨係識擦鞋！
1,宜家咩事先？
1,好有壓力！
1,偷嘢仲要帶埋個細路，咩人嚟㗎！
1,好嬲!見到追趕來，都吾等我，開車走!
1,你攪亂間房，好討厭！
1,咩料呀？
1,屌！
1,我好嬲 ，因為學生說話唔禮貌。
1,我好興，因今天下雨，無法按原計劃做野。
1,好鬼嬲！有小偷入屋偷去我心愛物品（一幅畫)。
1,我而家真係好嬲！我頭先同一個話我冇做野既人閙交。
1,銀行排隊已經多人，仲有啲人係前面打尖，無人出聲！
1,想打人！
1,我對於今次唔公平嘅抽籤，我覺得好嬲。
1,我忍你好耐。
1,真係好嬲，點解要係咁？
1,我今日被人偷左部電話，我好嬲呀！
1,在巴士上，那個大叔在大大聲講電話，令人好煩躁
1,所以唔買；畀個街市婆鬧咗我一身！
1,不要讓我再見到你，否則後果自負！
1,天下間有咩事係最嬲呢？莫過於被好朋友背後插刀！
1,咩事啊，阻住曬！
1,我真係好想同佢絕交啊！
1,我要投訴，咁樣好有問題，你唔解決我唔會收聲架!
1,我真系好嬲我自己！
1,真係激死人啦。
1,佢而家屈我呀！我都冇做過！
1,你真係好討厭呀 ! !
1,我最嬲做錯咗，又唔肯認嗰Ｄ人！
1,走開啦，我唔想同你講嘢！
1,明明自己唔啱，仲大條道理喺度講人哋，都離晒譜架！
1,遇到無理取鬧的事！
1,你真係抵死。
1,唉，你死開啦，見到你就想死
1,幾點呀依家？
1,我而家好想打人，揾地方發洩
1,我而家覺得好煩！
1,由第一針開始已經唔撚想打，結果比人逼到打埋第三針，真係諗起都嬲！
1,好嘔心。
2,我好嬲呀！！！！！啱啱去到車站架車啱啱離開。
2,好嬲呀，又有人打尖啦。
2,妖！
2,我其實好擔心呢個結果，我唔敢再問啦！
2,我好擔心，因爲我冇咩點做過功課。
2,"死啦,聽日就出成績啦！"
2,聽日就到截止日期，仲未做好報告添！
2,就嚟放大假但公司野未做完，我好擔心！
2,好擔心，聽日個活動成唔成。
2,我父母嘅關係惡劣，令到我好擔心。
2,擔心死我啦，你成晚去咗邊呀？
2,會唔會仆街死
2,我有啲擔心，因為媽媽唔係幾開心。
2,我好擔心你吖，你返咗屋企未吖？
2,你有冇事呀？你病咗我好擔心你。
2,你無事啊嘛？
2,聽日出結果，我個心七上八落。
2,我好擔心，聽日會唔會落雨令運動會取消呢。
2,佢而家入左醫院，唔知點。
2,我好擔心，因為之後要考試。
2,我擔心未來條路係點，有啲不安。
2,你話我點算好點算好？
2,點算好！
2,我好驚！
2,點算呀… 唔識做。
2,點算點算點算
2,點算好，做唔曬啲野啊。。。
2,我阿媽最近病咗，真係好擔心佢。
2,如果將來又有疫情，我會好擔心屋企人嘅安全。
2,好驚喎
2,唉屌⋯⋯
2,唔知點算啊。
2,做咩隻眼腫咗嘅，你有冇事呀？
2,吓咁點啊？
2,你無野啊嘛？
2,我好驚啊，因為我聽日要考試。
2,唉，點算好？
2,好擔心同老師對望，唔好揀我答問題呀！
2,好擔心，因為聽日我要去覆診。
2,今次大獲啦，點算好？
2,你冇事啊嗎？
2,死啦，呢次好大鑊喎！
2,死啦，聽日趕唔趕得切架？
2,哎呀，扑街啦今鋪！
2,加！
2,疫情嚴重，出街食飯，中硬！
2,明天我要面試，但天文台話明天有大雨，一定會影響交具。好擔心會遲到啊!
2,我好擔心，因為等陣要脫牙。
2,你點呀？
2,唔知點算。
2,我擔心自己健康唔好， 做唔到運動。
2,我很擔心兒子上不了心儀大學。
2,心愛嘅小貓唔見咗，㸃算？好擔心！
2,好驚啊！
2,剛做完身體檢查，話有三高，有啲擔心。
2,心緒不寧！
2,我好擔心返工做唔切啲嘢。
2,有冇消息呀！快啲報告
2,好擔心，成日好多嘢諗。
2,點算，我好驚聽日考試會做得唔好。
2,這麼夜了，女兒還未回家，實在令人擔心！
2,今日第一次做測試，
2,不夠時間準備，唔知明天會考什麼？
2,過兩天要覆診.感到擔心。
2,仆街！冇熄火出左屋企...
2,我真係好驚我會做得好差啊！
2,死啦，今次一定被照肺，好樣衰添～
2,唔通我真系只適合做老師？
2,我好擔心，唔知道得唔得呢？
2,聽日派成績表，好怯呀。
2,你冇野丫嗎，不要嚇我 !
2,我擔心係呢件事未盡全力！
2,唉，點算好呀？
2,死啦…唔知聽日開會係咪會俾人鬧呢。
2,考試成績！
2,喂，你冇野呀嘛？
2,你冇野啊嘛？
2,老豆入咗手術室七個鐘喇。
2,我好擔心，驚見工失敗！
2,我覺得好唔舒服，就黎等成績出黎等到癲啦！
2,仲未派成績，我好擔心。
2,你冇事啊嘛？
2,我好擔心！我個寶貝女返香港啦！天氣好差，怕有氣流。
2,今日落好大雨，唔知出面啲流浪貓狗點呢？
2,我好擔心，我做嘅嘢合唔合神心意
2,我唔知道，點解你要問我？邊個叫你問我架？
2,我今日過得完全唔輕鬆，超緊張。
2,唔知我考得好唔好呢。
2,嘩！仲有咁多書未睇，明日點考試啊！
2,頭髮越嚟越稀疏，我好擔心！
2,唔知聽日會點呢？好擔心呀！
2,我屋企人患上抑鬱症，令我好擔心。
2,點解你出門口之前同我講聲啊，知唔知咁我會好擔心㗎 ！
2,唉，死啦
2,我開始擔心我自己嘅身體狀況。
2,我擔心你吖，你冇咩事吖嘛？
2,我好擔心我嘅付出冇相對嘅回報。
2,飲多啲水，訓多啲覺
2,死喇，我擔心到訓吾著。
2,我好擔心，唔知搶唔搶到演唱會飛呢。
2,死啦，今日地鐵故障添。
2,我好苦惱，因為唔知之後點算。
2,我擔啲嘢做唔切。
2,啊我好驚呀，聽日就要考試啦！！
2,好擔心聽日考試。
2,我擔心我做唔到。
2,死啦！ 未溫哂書呀！
2,媽咪！！！
2,死了，聽日就要交功課了
2,最近考試肥咗老，真係好擔心今年嘅成績…
2,我好怕如果我唔見咗電話，我可能會冇晒朋友嘅聯絡方式。
2,我真係好擔心，琴晚都瞓得唔好
2,唉仆街啦⋯⋯
2,你冇事吖嘛？
2,個實驗做完啦，唔知個結果會唔會同想像中一樣咁好呢？
2,你冇事啊嘛？
2,今次死啦......
2,我好驚就嚟遲到，點算好啊？
2,好緊張做唔好呀！
2,聽日第一日翻工，好淆底！
2,好擔心，因為條腰成日痛!
2,今次比人發現一定萬劫不復！
2,真係冇事？
2,點算呀...
2,佢好似病咗好耐，勁擔心佢呀。
2,死啦唔知點算。
2,加！
2,又塞車，呀妹實遲到喇！
2,吾知面上皮膚敏感，在後天會好番末?
2,考試完了，好擔心成績。
2,點算呀？
2,唔想到聽日。
2,昨晚眼光光，瞓唔著，因為今日要考試！
2,我很擔心自己的健康。
2,好擔心，可能失業！
2,我真係好擔心啊，救命！
2,今晚咁夜返屋企，唔知阿媽瞓未呢？
2,忐忑不安！
2,我好擔心，因為唔識做功課。
2,快啲找人打電話畀佢，問下現在情況。
2,個腦成日好多嘢煩，擔心自己。
2,好驚又會係條街度撞到佢！
2,女兒堅持要獨自去游泳池，夜深人靜，我好擔心！
2,好擔心個結果係咪確診，
2,明天駕駛考試，唔知路面情況怎樣？
2,"大女可能要調職,擔心工作不太順利！"
2,我應該點做好...？
2,我好驚啲人會討厭我！
2,咁難嘅，完全唔明，腦袋一片空白
2,我好驚呀宜家
2,我覺得好擔心，但係擔心嚟都冇用。
2,爺爺入左醫院，唔知佢幾時先好翻。
2,希望你冇事啦，有消息通知我 !
2,我擔心在需要時，無足夠準備！
2,我好驚聽日交唔到功課，又比人扣分……
2,唔知個仔考試考成點呢..唔會零分啩。
2,家人健康
2,喂，洗唔洗幫下手呀？
2,你最近幾好嘛，聽講你屋企人…
2,你塊面好青喎！
2,我好擔心我第時會失業！
2,我擔心我女朋友可能出軌！
2,有時有啲女性朋友同自己分享心事個陣都會驚，聽完佢講之後對佢太溫柔，佢會唔會鐘意左我？
2,點解會咁嘅？
2,我好擔心！搬咗屋就嚟一個月啦！我仲未執好啲嘢迎接我個寶貝女返嚟！
2,我好擔心我工作崗位會調去邊呢？
2,我好擔心做唔切啲嘢
2,我覺得好驚啊，因爲我都唔肯定我將來想做咩！
2,我好擔心，因爲聼日要面試。
2,唔知佢有冇事呢？
2,今年經濟咁差，唔知會唔會炒魷魚？
2,媽咪年紀大但仲堅持開檔，唔肯退休，我好擔心！
2,你有冇事呀？
2,而家落大雨，我擔心聽日冇得踢波。
2,我好擔心第時搵唔到工啊，點算呀？
2,會唔會唔得架？
2,後日就要綵排，我好擔心表現唔好。
2,我擔心聽日個面試，瞓唔著覺。
2,我好擔心聽日個考試。
2,有事要講出來。
2,擔心死我喇！
2,我好擔心，唔知畢業之後搵唔搵到嘢做。
2,點解架巴士仲未到架，個App話三分鐘前都架喎。
2,我好擔心，因為越嚟越肥。
2,我好擔心寵物自係屋企好悶。
2,我好擔心佢，我可以點做？
2,好擔心聽日會唔會落雨。
2,點算？
2,仲有好多野未溫呀！
2,好驚呀媽咪
2,唉，算啦，都係咁啦。
2,見完工之後好耐都未覆，成日心掛掛唔知入唔入到…
2,當我個朋友要一個人去非洲國家旅行，我會好擔心。
2,搞唔掂喎，點算？
2,屌你老尾⋯⋯
2,你最近點呀？
2,做咩走咗去呀，俾壞人捉咗你點算？
2,而家都唔知點搞...
2,咁樣得唔得架？
2,拜托，千萬不要！
2,點呀？你仲有冇事呀？
2,死啦，聽日考試，未温完書！
2,好擔心，因為又再爆另類病毒!
2,屙左三日，聽日咪第四日？
2,我朋友嘅屋企人最近走左，我都唔知可以點安慰佢。
2,我真係唔知點算好！
2,都唔知點算，啲針咁有問題都要全世界人打。
2,食得屎。
2,加！
2,出門口冇帶遮，呀仔實成身濕晒！
2,這幾天、不斷有新工作堆来，好驚應付吾到。
2,今天要去面試，好擔心自己表現。
2,我好擔心啊！
2,點算好。
2,我感到忐忑不安，因為生活環境太多變數。
2,我擔心自己升不了職。
2,身體檢查，未出結果，擔心！
2,唔知點呢！
2,個報告未有加圖表，唔知老細會唔會閙呢？
2,想吐！
2,我好擔心，因為我聽日要考試。
2,急死我，仲未有成績。
2,你真係令人好擔心！
2,我驚聽日會落雨，不如我地改一改個行程。
2,媽媽的腳經常水腫，不知身體出了什麼毛病，真讓人擔心！
2,原來唔係喎！
2,太太入了產房這麼久，怎麼還未有任何消息？
2,今日無端心煩意亂，擔心有怪事發生！
2,你冇事啊嗎？
2,我好驚我會冇朋友呀！
2,好驚，覺得唔安全
2,唉前路如何走？
2,我擔心，我好擔心，我覺得超級擔心。
2,我真係好驚佢咁樣落去會出事。
2,我成晚瞓唔著，等緊你消息 !
2,我擔心去旅行天氣唔好！
2,我好擔心，聽日會有突發情況。
2,千祈唔好落雨呀！我仲有一大堆衫喺出面曬緊家嘛。
2,世界和平！
2,你好似唔多掂喎...
2,你唔開心可以同我講喎
2,隻貓三日未去過廁所喇。
2,我今日見工唔係答得好好
2,我好驚有人會黎傷害我
2,光頭仔，你再唔約我食飯，我好擔心之後會唔會見你唔到。
3,我好驚啊，點算？
3,我好擔心！我唔夠人競爭。
3,唔知會唔會有第六波呢？超擔心
3,我好擔心聽日會唔會遲到
3,我好好，多謝！
3,我好好。
3,好嘢！答啱曬啲問題！
3,今日咁好太陽，可以去游水。
